Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1984-09-07,0.41583,0.42087,0.41079,0.41583,23669718
1984-09-10,0.41583,0.41708,0.40581,0.41334,18371562
1984-09-11,0.41708,0.42839,0.41708,0.42087,43321235
1984-09-12,0.42087,0.42337,0.40828,0.40828,37844792
1984-09-13,0.43093,0.43215,0.43093,0.43093,58941865
1984-09-14,0.43215,0.44723,0.43215,0.43719,70181304
1984-09-17,0.44849,0.45477,0.44849,0.44849,54796306
1984-09-18,0.44849,0.45228,0.43215,0.43215,27662429
1984-09-19,0.43215,0.43719,0.42337,0.42337,30215978
1984-09-20,0.42463,0.42839,0.42463,0.42463,18810964
1984-09-21,0.42463,0.43719,0.41583,0.42087,28381993
1984-09-24,0.42087,0.42337,0.41708,0.41708,22459810
1984-09-25,0.41583,0.41583,0.40828,0.40828,47415847
1984-09-26,0.40828,0.42712,0.4033,0.4033,31546888
1984-09-27,0.4033,0.40581,0.4033,0.4033,30114092
1984-09-28,0.4033,0.4033,0.3857,0.39319,66354156
1984-10-01,0.39197,0.39197,0.38441,0.38441,27796152
1984-10-02,0.38693,0.40077,0.38693,0.38693,33616460
1984-10-03,0.39319,0.39951,0.39319,0.39319,34234167
1984-10-04,0.39821,0.40077,0.39821,0.39821,35673323
1984-10-05,0.39821,0.39821,0.38693,0.38945,27738847
1984-10-08,0.38945,0.39197,0.38945,0.38945,13353620
1984-10-09,0.38945,0.39197,0.3857,0.3857,35609639
1984-10-10,0.3857,0.3857,0.37439,0.37439,103721356
1984-10-11,0.37439,0.38441,0.37187,0.37187,51956200
1984-10-12,0.37187,0.37439,0.35301,0.35552,75562238
1984-10-15,0.37562,0.37939,0.37562,0.37562,69156062
1984-10-16,0.37562,0.37689,0.37439,0.37439,33552797
1984-10-17,0.38945,0.39197,0.38945,0.38945,44531164
1984-10-18,0.40077,0.4033,0.40077,0.40077,70264087
1984-10-19,0.40077,0.42839,0.39951,0.40077,92711161
1984-10-22,0.40077,0.40702,0.39821,0.39821,32623075
1984-10-23,0.40702,0.41079,0.40702,0.40702,53000553
1984-10-24,0.41079,0.41583,0.41079,0.41079,47479528
1984-10-25,0.41079,0.41079,0.39572,0.39572,44964189
1984-10-26,0.39572,0.39572,0.38441,0.3857,32648536
1984-10-29,0.38693,0.38945,0.38693,0.38693,14397965
1984-10-30,0.39197,0.39572,0.39197,0.39197,21205315
1984-10-31,0.39197,0.39572,0.38945,0.38945,17123452
1984-11-01,0.39197,0.39572,0.39197,0.39197,13372715
1984-11-02,0.39197,0.39319,0.38693,0.38945,7870800
1984-11-05,0.38945,0.39821,0.38693,0.38693,29954895
1984-11-06,0.41079,0.41334,0.41079,0.41079,64055332
1984-11-07,0.41079,0.41334,0.4033,0.4033,65825620
1984-11-08,0.4033,0.4033,0.38693,0.38693,25051559
1984-11-09,0.38693,0.38945,0.36056,0.36432,83617714
1984-11-12,0.37689,0.37939,0.37689,0.37689,32196414
1984-11-13,0.37689,0.3857,0.36809,0.36809,36010830
1984-11-14,0.37187,0.37562,0.37187,0.37187,29661952
1984-11-15,0.37187,0.37562,0.37187,0.37187,30305122
1984-11-16,0.37187,0.37689,0.36182,0.36432,47122925
1984-11-19,0.36432,0.36683,0.34298,0.34298,66233163
1984-11-20,0.35426,0.35552,0.35426,0.35426,74836281
1984-11-21,0.36182,0.36432,0.36182,0.36182,50809963
1984-11-23,0.36683,0.37689,0.36683,0.37187,38971915
1984-11-26,0.37562,0.37562,0.37562,0.37562,28611260
1984-11-27,0.3857,0.38945,0.3857,0.3857,36220963
1984-11-28,0.40581,0.41583,0.40581,0.40581,116705647
1984-11-29,0.40581,0.40581,0.39821,0.39821,49714688
1984-11-30,0.39821,0.40077,0.3857,0.38693,30903725
1984-12-03,0.38693,0.38945,0.38192,0.38192,27859833
1984-12-04,0.38945,0.39821,0.38945,0.38945,34221425
1984-12-05,0.40828,0.40828,0.40828,0.40828,74740774
1984-12-06,0.42839,0.43093,0.42839,0.42839,90195821
1984-12-07,0.42839,0.44474,0.42463,0.42712,140585482
1984-12-10,0.42712,0.42712,0.41836,0.41836,31693341
1984-12-11,0.41836,0.42463,0.41334,0.41334,35189352
1984-12-12,0.41334,0.41334,0.39951,0.39951,31292173
1984-12-13,0.4033,0.41079,0.4033,0.4033,19001992
1984-12-14,0.4033,0.41708,0.4033,0.41334,27331296
1984-12-17,0.42337,0.42712,0.42337,0.42337,35603282
1984-12-18,0.44849,0.44974,0.44849,0.44849,96818483
1984-12-19,0.44849,0.44974,0.43093,0.43093,90259496
1984-12-20,0.43093,0.43845,0.42839,0.42839,39755186
1984-12-21,0.42839,0.43093,0.41836,0.42337,35221195
1984-12-24,0.43093,0.43215,0.43093,0.43093,19199409
1984-12-26,0.43215,0.43719,0.43215,0.43215,19097525
1984-12-27,0.43467,0.43719,0.43467,0.43467,28076341
1984-12-28,0.43467,0.45228,0.43215,0.44974,47001922
1984-12-31,0.45603,0.45853,0.45603,0.45603,59062843
1985-01-02,0.45603,0.45603,0.43719,0.43719,49835657
1985-01-03,0.44474,0.45603,0.44474,0.44474,47364887
1985-01-04,0.44474,0.44723,0.43845,0.44474,39022862
1985-01-07,0.44474,0.44723,0.44225,0.44225,48587556
1985-01-08,0.44225,0.44723,0.43845,0.43845,40118146
1985-01-09,0.44974,0.45603,0.44974,0.44974,47396750
1985-01-10,0.46988,0.47114,0.46988,0.46988,78765324
1985-01-11,0.46988,0.47374,0.46104,0.46609,58292326
1985-01-14,0.47864,0.48362,0.47864,0.47864,76880389
1985-01-15,0.47864,0.48741,0.46988,0.46988,75326618
1985-01-16,0.47374,0.48124,0.47374,0.47374,53981213
1985-01-17,0.47374,0.48124,0.4397,0.4397,155652074
1985-01-18,0.4397,0.45853,0.43845,0.44849,100257196
1985-01-21,0.45853,0.46104,0.45853,0.45853,92513750
1985-01-22,0.47114,0.47374,0.47114,0.47114,120774773
1985-01-23,0.47114,0.47374,0.46353,0.46353,122385875
1985-01-24,0.46353,0.46353,0.45477,0.45477,112878478
1985-01-25,0.45477,0.46353,0.44474,0.46353,90533316
1985-01-28,0.47374,0.47864,0.47374,0.47374,117176856
1985-01-29,0.47374,0.47746,0.46855,0.46855,63603213
1985-01-30,0.46855,0.47746,0.46855,0.46855,139993280
1985-01-31,0.46855,0.46988,0.45477,0.45477,78529712
1985-02-01,0.45477,0.45603,0.44474,0.44849,39156600
1985-02-04,0.45853,0.45982,0.45853,0.45853,61979360
1985-02-05,0.46104,0.46988,0.46104,0.46104,54025785
1985-02-06,0.46988,0.46988,0.46988,0.46988,55273897
1985-02-07,0.46988,0.47613,0.46855,0.46855,69786491
1985-02-08,0.46855,0.46988,0.46104,0.46855,37532763
1985-02-11,0.47746,0.48124,0.47746,0.47746,98633352
1985-02-12,0.47746,0.47864,0.46609,0.46609,64392833
1985-02-13,0.46609,0.46609,0.44474,0.44474,149825398
1985-02-14,0.44474,0.44849,0.43215,0.43215,121341497
1985-02-15,0.43215,0.4397,0.42839,0.43845,49358067
1985-02-19,0.43719,0.43719,0.43215,0.43215,42595284
1985-02-20,0.43215,0.43467,0.41334,0.41334,62533386
1985-02-21,0.42087,0.42337,0.42087,0.42087,87623160
1985-02-22,0.42087,0.43719,0.42087,0.43215,64399194
1985-02-25,0.43215,0.43467,0.42712,0.42712,28012658
1985-02-26,0.42712,0.42839,0.41836,0.41836,53720117
1985-02-27,0.41836,0.41836,0.39319,0.39319,114731572
1985-02-28,0.39319,0.39319,0.38693,0.38693,90705246
1985-03-01,0.38693,0.38945,0.37562,0.38945,70340498
1985-03-04,0.39572,0.40702,0.39572,0.39572,43525020
1985-03-05,0.40581,0.40581,0.40581,0.40581,37176155
1985-03-06,0.40581,0.40581,0.3857,0.3857,55038284
1985-03-07,0.3857,0.38693,0.34672,0.34672,208659005
1985-03-08,0.34672,0.34672,0.32413,0.33668,134625070
1985-03-11,0.34799,0.35051,0.34799,0.34799,81306133
1985-03-12,0.36056,0.36432,0.36056,0.36056,62380550
1985-03-13,0.36056,0.36056,0.34043,0.34043,71391228
1985-03-14,0.34043,0.34298,0.34043,0.34043,68684831
1985-03-15,0.34043,0.36182,0.33794,0.35426,51574113
1985-03-18,0.35802,0.36182,0.35802,0.35802,35469549
1985-03-19,0.35802,0.36182,0.34422,0.34422,48740376
1985-03-20,0.34799,0.35426,0.34799,0.34799,115126387
1985-03-21,0.35426,0.36056,0.35426,0.35426,46186835
1985-03-22,0.35426,0.36056,0.34799,0.34799,22848255
1985-03-25,0.34799,0.34799,0.33794,0.33794,31260316
1985-03-26,0.35301,0.35301,0.35301,0.35301,34520727
1985-03-27,0.35301,0.35552,0.34298,0.34298,31655145
1985-03-28,0.34298,0.34799,0.34298,0.34298,36845023
1985-03-29,0.34298,0.34799,0.34298,0.34672,24784100
1985-04-01,0.34672,0.35426,0.33794,0.33794,32425666
1985-04-02,0.33794,0.34043,0.32915,0.32915,64653911
1985-04-03,0.32915,0.3304,0.32915,0.32915,68984122
1985-04-04,0.32915,0.3304,0.32286,0.32666,46014894
1985-04-08,0.32666,0.32915,0.30656,0.30656,56496558
1985-04-09,0.30656,0.30908,0.30656,0.30656,75020963
1985-04-10,0.32915,0.33292,0.32915,0.32915,64507459
1985-04-11,0.33541,0.34422,0.33541,0.33541,41697421
1985-04-12,0.33541,0.33541,0.32413,0.32666,20619456
1985-04-15,0.33541,0.33794,0.33541,0.33541,17008825
1985-04-16,0.33794,0.34043,0.33794,0.33794,19231257
1985-04-17,0.35426,0.35802,0.35426,0.35426,35036527
1985-04-18,0.35802,0.36056,0.35802,0.35802,57547267
1985-04-19,0.35802,0.35802,0.35051,0.35301,27299455
1985-04-22,0.35301,0.35301,0.33794,0.33794,29165263
1985-04-23,0.34672,0.34799,0.34672,0.34672,33629199
1985-04-24,0.34672,0.35301,0.34422,0.34422,22440699
1985-04-25,0.34422,0.34672,0.34422,0.34422,24911463
1985-04-26,0.34422,0.35426,0.34298,0.34298,34030390
1985-04-29,0.34298,0.34422,0.3304,0.3304,17683832
1985-04-30,0.33292,0.33541,0.33292,0.33292,26930104
1985-05-01,0.33292,0.33541,0.32666,0.32666,16301981
1985-05-02,0.32286,0.32286,0.30148,0.30148,93749125
1985-05-03,0.30148,0.31532,0.30148,0.3141,44951434
1985-05-06,0.3141,0.31659,0.30908,0.30908,15958112
1985-05-07,0.3141,0.3141,0.3141,0.3141,30591698
1985-05-08,0.31156,0.31156,0.31156,0.31156,41047881
1985-05-09,0.3141,0.31532,0.3141,0.3141,36125452
1985-05-10,0.3141,0.32162,0.3141,0.31659,38685367
1985-05-13,0.31659,0.31907,0.3141,0.3141,24796846
1985-05-14,0.3141,0.31532,0.30908,0.30908,34609864
1985-05-15,0.3141,0.31907,0.3141,0.3141,37080633
1985-05-16,0.33541,0.34422,0.33541,0.33541,65539062
1985-05-17,0.33541,0.34672,0.33292,0.34043,60228185
1985-05-20,0.34043,0.34799,0.33541,0.33541,56057166
1985-05-21,0.33292,0.33292,0.32413,0.32413,43365815
1985-05-22,0.32413,0.32666,0.32286,0.32286,34272364
1985-05-23,0.32162,0.32162,0.30908,0.30908,67990721
1985-05-24,0.30908,0.30908,0.28391,0.28391,167579276
1985-05-28,0.28014,0.28014,0.26381,0.26381,145259565
1985-05-29,0.2676,0.27012,0.2676,0.2676,70092148
1985-05-30,0.27514,0.28014,0.27514,0.27514,89527179
1985-05-31,0.27514,0.28267,0.27258,0.27258,105020417
1985-06-03,0.26633,0.26633,0.25123,0.25123,163752137
1985-06-04,0.27012,0.27258,0.27012,0.27012,114260340
1985-06-05,0.27012,0.27762,0.26381,0.26381,81420772
1985-06-06,0.26633,0.26633,0.26633,0.26633,77096915
1985-06-07,0.26633,0.26633,0.25629,0.25629,135102674
1985-06-10,0.25629,0.2588,0.25254,0.25254,89871049
1985-06-11,0.25254,0.2588,0.25254,0.25254,85489875
1985-06-12,0.25254,0.25378,0.24749,0.24749,70499699
1985-06-13,0.24749,0.24873,0.2324,0.2324,107892381
1985-06-14,0.2324,0.24749,0.23116,0.23116,160810134
1985-06-17,0.2324,0.23494,0.2324,0.2324,67188363
1985-06-18,0.23871,0.24245,0.23871,0.23871,75396658
1985-06-19,0.245,0.24873,0.245,0.245,48893201
1985-06-20,0.24749,0.24749,0.24749,0.24749,54242304
1985-06-21,0.25254,0.2588,0.25254,0.25254,47231173
1985-06-24,0.27012,0.2739,0.27012,0.27012,58496089
1985-06-25,0.2739,0.28014,0.2739,0.2739,83554025
1985-06-26,0.28391,0.28391,0.28391,0.28391,37583713
1985-06-27,0.28771,0.29018,0.28771,0.28771,54713523
1985-06-28,0.28771,0.29018,0.28267,0.28267,38589853
1985-07-01,0.28391,0.28518,0.28391,0.28391,29407247
1985-07-02,0.28391,0.28518,0.27012,0.27012,22096836
1985-07-03,0.2739,0.2739,0.2739,0.2739,19473233
1985-07-05,0.27514,0.27762,0.27514,0.27514,10398878
1985-07-08,0.27514,0.27762,0.27514,0.27514,26216898
1985-07-09,0.27514,0.27762,0.27514,0.27514,42047650
1985-07-10,0.28267,0.28267,0.28267,0.28267,30145928
1985-07-11,0.28267,0.28391,0.28267,0.28267,18447987
1985-07-12,0.28267,0.28267,0.28014,0.28014,13372715
1985-07-15,0.28014,0.28518,0.27762,0.27762,22084082
1985-07-16,0.27762,0.28014,0.2739,0.2739,40754948
1985-07-17,0.27514,0.28014,0.27514,0.27514,33597357
1985-07-18,0.27514,0.27514,0.27012,0.27012,50905484
1985-07-19,0.27258,0.27258,0.27258,0.27258,32667654
1985-07-22,0.27258,0.27258,0.26381,0.26381,54668950
1985-07-23,0.26381,0.2676,0.2588,0.2588,47957119
1985-07-24,0.2588,0.26259,0.25378,0.25378,47963482
1985-07-25,0.26005,0.26259,0.26005,0.26005,89571747
1985-07-26,0.26005,0.26259,0.26005,0.26005,37106116
1985-07-29,0.26005,0.26005,0.25123,0.25123,22103189
1985-07-30,0.25378,0.25629,0.25378,0.25378,25433630
1985-07-31,0.25378,0.25629,0.24873,0.24873,22886459
1985-08-01,0.24873,0.25254,0.24873,0.24873,14659055
1985-08-02,0.24873,0.24873,0.24749,0.24749,27694269
1985-08-05,0.24749,0.24873,0.24121,0.24121,26248732
1985-08-06,0.24121,0.24749,0.23871,0.23871,17932178
1985-08-07,0.23871,0.25123,0.2324,0.2324,43136574
1985-08-08,0.23742,0.23871,0.23742,0.23742,42009440
1985-08-09,0.23871,0.23871,0.23871,0.23871,17327233
1985-08-12,0.23871,0.23871,0.23494,0.23494,15633339
1985-08-13,0.23871,0.24245,0.23871,0.23871,12048197
1985-08-14,0.23871,0.23871,0.22862,0.22862,82414166
1985-08-15,0.22862,0.23116,0.22613,0.22613,29903949
1985-08-16,0.22862,0.2324,0.22862,0.22862,23809809
1985-08-19,0.23494,0.23871,0.23494,0.23494,13608334
1985-08-20,0.23871,0.23871,0.23871,0.23871,19033838
1985-08-21,0.23871,0.23871,0.23871,0.23871,21893057
1985-08-22,0.23871,0.23871,0.2324,0.2324,35055637
1985-08-23,0.2324,0.23494,0.23116,0.23116,12513043
1985-08-26,0.23742,0.23742,0.23742,0.23742,10137788
1985-08-27,0.23871,0.23871,0.23871,0.23871,12201013
1985-08-28,0.23871,0.24121,0.23871,0.23871,11640634
1985-08-29,0.23871,0.23871,0.2324,0.2324,15951727
1985-08-30,0.23494,0.23494,0.23494,0.23494,12188279
1985-09-03,0.23494,0.23494,0.23116,0.23116,10647235
1985-09-04,0.2324,0.23742,0.2324,0.2324,13519190
1985-09-05,0.2324,0.23494,0.2324,0.2324,9329070
1985-09-06,0.23494,0.23494,0.23494,0.23494,26382456
1985-09-09,0.23871,0.24121,0.23871,0.23871,37615546
1985-09-10,0.24121,0.245,0.24121,0.24121,34616244
1985-09-11,0.24245,0.245,0.24245,0.24245,24758629
1985-09-12,0.25254,0.25254,0.25254,0.25254,31604186
1985-09-13,0.25254,0.25254,0.24749,0.24749,20052705
1985-09-16,0.24749,0.24749,0.23871,0.23871,10513515
1985-09-17,0.23871,0.23871,0.23871,0.23871,52236389
1985-09-18,0.25378,0.25378,0.25378,0.25378,34138648
1985-09-19,0.26633,0.26633,0.26633,0.26633,52968706
1985-09-20,0.26633,0.2676,0.26259,0.26259,38443372
1985-09-23,0.26381,0.2676,0.26381,0.26381,33711991
1985-09-24,0.26381,0.27012,0.2588,0.2588,25045192
1985-09-25,0.2588,0.2588,0.24873,0.24873,29706547
1985-09-26,0.24873,0.25123,0.24873,0.24873,15206704
1985-09-27,0.24873,0.25123,0.24873,0.24873,1961331
1985-09-30,0.24873,0.25123,0.24749,0.24749,10417977
1985-10-01,0.24749,0.24873,0.24749,0.24749,25115240
1985-10-02,0.24749,0.24873,0.245,0.245,6113238
1985-10-03,0.245,0.245,0.24245,0.24245,13907628
1985-10-04,0.24245,0.24245,0.23494,0.23494,19766152
1985-10-07,0.23494,0.23871,0.23494,0.23494,26134107
1985-10-08,0.23742,0.23742,0.23742,0.23742,24726795
1985-10-09,0.23742,0.23871,0.23494,0.23494,23542357
1985-10-10,0.24873,0.25123,0.24873,0.24873,74409627
1985-10-11,0.25123,0.25378,0.25123,0.25123,33629199
1985-10-14,0.26005,0.26005,0.26005,0.26005,44117230
1985-10-15,0.26633,0.2676,0.26633,0.26633,83547658
1985-10-16,0.28267,0.28391,0.28267,0.28267,82000246
1985-10-17,0.28518,0.29895,0.28518,0.28518,98983591
1985-10-18,0.28518,0.28771,0.27762,0.27762,65507220
1985-10-21,0.27762,0.27762,0.27012,0.27012,33794785
1985-10-22,0.28267,0.28518,0.28267,0.28267,120691967
1985-10-23,0.28267,0.29018,0.28267,0.28267,42181372
1985-10-24,0.28771,0.29524,0.28771,0.28771,77504456
1985-10-25,0.28771,0.28771,0.28267,0.28267,17989492
1985-10-28,0.28267,0.28391,0.28267,0.28267,16906936
1985-10-29,0.28267,0.28267,0.28014,0.28014,37207996
1985-10-30,0.29775,0.29775,0.29775,0.29775,64411929
1985-10-31,0.29775,0.30148,0.29147,0.29147,44085397
1985-11-01,0.29147,0.29775,0.29147,0.29147,26312419
1985-11-04,0.29271,0.29895,0.29271,0.29271,44270064
1985-11-05,0.29271,0.29895,0.29147,0.29147,30572585
1985-11-06,0.30148,0.30401,0.30148,0.30148,56986889
1985-11-07,0.30656,0.31156,0.30656,0.30656,90157605
1985-11-08,0.32162,0.32413,0.32162,0.32162,83611348
1985-11-11,0.32162,0.32413,0.3141,0.3141,50822701
1985-11-12,0.3141,0.31659,0.31156,0.31156,49364447
1985-11-13,0.31156,0.31156,0.30401,0.30401,28872339
1985-11-14,0.3141,0.31532,0.3141,0.3141,39659656
1985-11-15,0.3141,0.31659,0.31156,0.31156,23192121
1985-11-18,0.31156,0.3141,0.31156,0.31156,18352459
1985-11-19,0.31156,0.3141,0.30148,0.30148,26815487
1985-11-20,0.30148,0.30401,0.29775,0.29775,28165502
1985-11-21,0.29775,0.30148,0.29775,0.29775,29267146
1985-11-22,0.29775,0.30148,0.29524,0.29775,36603042
1985-11-25,0.29775,0.30148,0.29775,0.29895,27630580
1985-11-26,0.29895,0.30529,0.29775,0.30401,46753565
1985-11-27,0.30401,0.31532,0.30148,0.3141,54503388
1985-11-29,0.3141,0.31532,0.31156,0.31532,28152758
1985-12-02,0.31532,0.31659,0.3141,0.31659,28483893
1985-12-03,0.31659,0.31907,0.3141,0.31532,44085397
1985-12-04,0.31532,0.32286,0.31532,0.32162,46938248
1985-12-05,0.32162,0.32413,0.3141,0.31532,35577793
1985-12-06,0.31532,0.31532,0.30656,0.30908,18607189
1985-12-09,0.30908,0.3141,0.30148,0.30401,39761562
1985-12-10,0.30401,0.30656,0.30148,0.30529,57114251
1985-12-11,0.30529,0.31532,0.30529,0.30908,67551331
1985-12-12,0.31156,0.31659,0.31156,0.3141,35609639
1985-12-13,0.3141,0.31659,0.30908,0.3141,71397590
1985-12-16,0.3141,0.33292,0.3141,0.32666,82133975
1985-12-17,0.32666,0.32915,0.31907,0.32286,31005600
1985-12-18,0.33541,0.35802,0.33541,0.34799,159141719
1985-12-19,0.34799,0.35552,0.34672,0.35301,76791242
1985-12-20,0.35301,0.35552,0.34799,0.35051,58572507
1985-12-23,0.35051,0.35301,0.33794,0.34298,40716746
1985-12-24,0.34298,0.34422,0.33794,0.34043,18365203
1985-12-26,0.34043,0.34422,0.33794,0.34043,13035221
1985-12-27,0.34043,0.35426,0.34043,0.35051,34934637
1985-12-30,0.35051,0.35426,0.34672,0.34799,30610792
1985-12-31,0.34799,0.35051,0.34422,0.34422,24803204
1986-01-02,0.34422,0.34799,0.34043,0.34799,33380844
1986-01-03,0.34799,0.35051,0.34672,0.35051,68844041
1986-01-06,0.35051,0.35051,0.34298,0.34799,52605729
1986-01-07,0.34799,0.36056,0.34672,0.36056,133765411
1986-01-08,0.36056,0.36809,0.35552,0.35802,172730963
1986-01-09,0.35802,0.36056,0.34298,0.35426,127142715
1986-01-10,0.35426,0.36182,0.35426,0.35552,43563235
1986-01-13,0.35552,0.36182,0.35301,0.36056,61240691
1986-01-14,0.36056,0.37187,0.35301,0.36432,77523554
1986-01-15,0.36432,0.37562,0.36182,0.37439,120386312
1986-01-16,0.37439,0.38693,0.37439,0.38441,152028713
1986-01-17,0.38441,0.38693,0.37439,0.37562,98187601
1986-01-20,0.37562,0.37562,0.36683,0.37439,36220963
1986-01-21,0.37439,0.37689,0.37187,0.37562,43200261
1986-01-22,0.37562,0.37689,0.35051,0.36683,40653070
1986-01-23,0.36683,0.36809,0.35552,0.36056,44467479
1986-01-24,0.36056,0.36683,0.35426,0.35426,31833446
1986-01-27,0.35426,0.35552,0.34422,0.34672,110751585
1986-01-28,0.34672,0.35051,0.34422,0.34799,63195651
1986-01-29,0.34799,0.38192,0.34422,0.36936,167604751
1986-01-30,0.36809,0.36809,0.35802,0.36056,67341198
1986-01-31,0.36056,0.36432,0.35802,0.36182,41990336
1986-02-03,0.36182,0.37562,0.35802,0.37439,99505762
1986-02-04,0.37439,0.38192,0.37187,0.37187,73963872
1986-02-05,0.37187,0.37439,0.36809,0.37187,56050791
1986-02-06,0.37187,0.37939,0.36936,0.37689,38156820
1986-02-07,0.37689,0.37689,0.36809,0.37562,36787719
1986-02-10,0.37562,0.38441,0.37187,0.37439,31795221
1986-02-11,0.37439,0.37562,0.36809,0.37439,43626895
1986-02-12,0.37439,0.37562,0.37187,0.37562,37825689
1986-02-13,0.37562,0.37562,0.37187,0.37439,31094754
1986-02-14,0.37439,0.37689,0.37187,0.37187,39092918
1986-02-18,0.37187,0.37562,0.36432,0.37439,42104961
1986-02-19,0.37439,0.39951,0.37439,0.39197,102250369
1986-02-20,0.39197,0.39821,0.38945,0.39319,39207536
1986-02-21,0.39319,0.4033,0.39319,0.39572,53751959
1986-02-24,0.39572,0.4033,0.39197,0.4033,70251353
1986-02-25,0.4033,0.41334,0.39319,0.41334,63889746
1986-02-26,0.41334,0.41836,0.40702,0.40702,46829990
1986-02-27,0.40702,0.40828,0.39951,0.40077,30738147
1986-02-28,0.40077,0.40581,0.38945,0.39197,35571440
1986-03-03,0.39197,0.39319,0.38441,0.3857,30935551
1986-03-04,0.3857,0.39197,0.38441,0.3857,25331758
1986-03-05,0.3857,0.39951,0.37939,0.39572,50326001
1986-03-06,0.39572,0.4033,0.39319,0.39821,28808657
1986-03-07,0.39821,0.39821,0.38693,0.38693,27344018
1986-03-10,0.38693,0.38945,0.3857,0.3857,21460031
1986-03-11,0.3857,0.38945,0.38441,0.38945,29298992
1986-03-12,0.38945,0.39319,0.38693,0.38693,24357445
1986-03-13,0.38693,0.39197,0.38192,0.38693,32966939
1986-03-14,0.38693,0.41079,0.38693,0.40828,109407936
1986-03-17,0.40702,0.40702,0.39821,0.40702,33750199
1986-03-18,0.40702,0.42712,0.40581,0.42087,70888140
1986-03-19,0.42087,0.42712,0.41334,0.41583,53981213
1986-03-20,0.43845,0.46353,0.43845,0.44225,257030037
1986-03-21,0.44225,0.44974,0.43093,0.43215,74021188
1986-03-24,0.43215,0.43215,0.41334,0.41836,83668644
1986-03-25,0.41836,0.43719,0.41836,0.43719,79905186
1986-03-26,0.43719,0.44974,0.43719,0.44225,63151067
1986-03-27,0.44225,0.45477,0.44225,0.44225,62259565
1986-03-31,0.44225,0.44723,0.43845,0.44225,53388993
1986-04-01,0.44225,0.44225,0.42337,0.42712,63316649
1986-04-02,0.42712,0.42839,0.41079,0.42712,92475541
1986-04-03,0.42712,0.43215,0.42087,0.42337,60005308
1986-04-04,0.42337,0.42337,0.41708,0.41836,35807059
1986-04-07,0.41836,0.43093,0.41079,0.42712,34151385
1986-04-08,0.42712,0.43467,0.42712,0.43215,54930036
1986-04-09,0.43215,0.43467,0.42087,0.42463,38468856
1986-04-10,0.42463,0.42839,0.42087,0.42712,31266701
1986-04-11,0.42712,0.43093,0.42337,0.42337,21510979
1986-04-14,0.42337,0.42712,0.41836,0.42087,24153676
1986-04-15,0.42087,0.43093,0.42087,0.42839,37354471
1986-04-16,0.42839,0.44723,0.42839,0.44225,59935253
1986-04-17,0.44225,0.45603,0.43845,0.45477,76784889
1986-04-18,0.45477,0.46855,0.44974,0.46609,70410554
1986-04-21,0.46855,0.48124,0.46855,0.47613,77765541
1986-04-22,0.47613,0.48982,0.46353,0.46855,93207858
1986-04-23,0.46855,0.47613,0.45982,0.46353,74333216
1986-04-24,0.46353,0.4926,0.46104,0.49118,130307601
1986-04-25,0.49118,0.511,0.49118,0.5049,74218598
1986-04-28,0.5049,0.5124,0.49753,0.5013,41372646
1986-04-29,0.5013,0.5049,0.42087,0.48982,37723804
1986-04-30,0.48982,0.4951,0.47374,0.47374,39169344
1986-05-01,0.47374,0.47374,0.46609,0.47374,73327079
1986-05-02,0.47374,0.4861,0.47114,0.47746,26605355
1986-05-05,0.47746,0.5087,0.47746,0.5026,42455201
1986-05-06,0.5049,0.5202,0.5049,0.511,62125835
1986-05-07,0.511,0.5151,0.48982,0.4926,56515665
1986-05-08,0.4926,0.5189,0.4926,0.5177,66341419
1986-05-09,0.5177,0.5263,0.5124,0.5229,63252959
1986-05-12,0.5229,0.574,0.5202,0.5704,113833677
1986-05-13,0.5704,0.5715,0.5514,0.5641,134115635
1986-05-14,0.5641,0.5855,0.5641,0.5766,137305991
1986-05-15,0.5766,0.5791,0.5577,0.5641,63265694
1986-05-16,0.5641,0.5679,0.5504,0.5641,90756194
1986-05-19,0.5641,0.5715,0.5551,0.5577,59559548
1986-05-20,0.5577,0.5577,0.5362,0.5541,69875643
1986-05-21,0.5541,0.5831,0.5491,0.5791,98569674
1986-05-22,0.5791,0.5867,0.5601,0.5754,62686219
1986-05-23,0.5754,0.5817,0.5704,0.5791,39755186
1986-05-27,0.5791,0.5791,0.5704,0.5766,24064527
1986-05-28,0.5766,0.5867,0.5754,0.5831,58884536
1986-05-29,0.5831,0.5831,0.5715,0.5791,28834129
1986-05-30,0.5791,0.5831,0.5715,0.5791,36227331
1986-06-02,0.5791,0.5855,0.5754,0.5817,56643026
1986-06-03,0.5817,0.5966,0.5817,0.5928,92647474
1986-06-04,0.5928,0.6082,0.5918,0.6068,85470780
1986-06-05,0.6068,0.613,0.6031,0.6082,42041294
1986-06-06,0.6082,0.6082,0.5867,0.5918,50421532
1986-06-09,0.5918,0.5928,0.5615,0.5641,70225880
1986-06-10,0.5641,0.5641,0.5504,0.5641,70187671
1986-06-11,0.5641,0.5679,0.5551,0.5655,53121534
1986-06-12,0.5655,0.5704,0.5641,0.5641,36698555
1986-06-13,0.5641,0.5704,0.5514,0.5704,40653070
1986-06-16,0.5704,0.5766,0.5577,0.5615,49351706
1986-06-17,0.5615,0.5641,0.5324,0.5362,63125601
1986-06-18,0.5362,0.544,0.5087,0.5362,122143873
