Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-03-08,153.38,154.83,150.47,154.83,9415
2019-03-11,156.76,156.76,154.83,154.83,6147
2019-03-12,155.8,156.76,154.83,156.28,4990
2019-03-13,156.28,163.06,154.83,161.6,21978
2019-03-14,164.99,168.38,164.51,164.99,23839
2019-03-15,164.51,165.48,162.57,162.57,12085
2019-03-18,164.51,169.83,164.51,167.89,15249
2019-03-19,168.86,172.25,168.38,169.34,13506
2019-03-20,169.34,174.19,167.89,167.89,16011
2019-03-21,167.89,167.89,164.03,166.44,7664
2019-03-22,168.38,170.31,161.6,162.57,9074
2019-03-25,163.54,164.51,159.18,164.51,7631
2019-03-26,166.44,168.86,165.48,168.38,5598
2019-03-27,169.34,169.34,166.93,168.38,5587
2019-03-28,169.34,178.05,167.41,176.12,25031
2019-03-29,176.6,182.9,171.77,174.67,29447
2019-04-01,176.89,178.83,173.22,178.44,11178
2019-04-02,179.02,183.86,179.02,181.53,16829
2019-04-03,185.21,186.76,182.5,184.83,28457
2019-04-04,185.8,187.15,176.5,181.93,20341
2019-04-05,182.9,182.9,175.34,177.86,18559
2019-04-08,178.05,183.86,178.05,183.28,6447
2019-04-09,183.48,183.86,180.95,181.73,4227
2019-04-10,181.73,181.73,178.63,178.83,5974
2019-04-11,181.93,185.41,179.6,182.5,12068
2019-04-12,183.86,185.8,182.9,184.63,6602
2019-04-15,184.83,188.7,184.83,188.7,10772
2019-04-16,189.28,194.51,188.51,188.7,16993
2019-04-17,188.7,190.63,184.83,185.8,9951
2019-04-18,185.8,189.28,185.8,188.51,4903
2019-04-23,188.51,194.99,186.76,193.54,6254
2019-04-24,193.15,195.47,188.89,188.89,13907
2019-04-25,188.89,190.24,185.21,190.24,11695
2019-04-26,192.96,195.47,186.96,188.89,20032
2019-04-29,189.66,191.61,187.73,187.73,7567
2019-04-30,188.7,190.06,185.8,187.73,5609
2019-05-02,194.51,196.44,187.93,193.54,13928
2019-05-06,194.99,194.99,189.66,192.57,15351
2019-05-07,192.57,192.57,184.83,185.99,11921
2019-05-08,184.05,184.63,177.09,183.48,15240
2019-05-09,183.66,183.66,178.05,179.02,10259
2019-05-10,179.02,186.76,179.02,184.83,7889
2019-05-13,183.86,184.83,176.5,176.7,12436
2019-05-14,177.09,179.99,176.7,178.63,6883
2019-05-15,179.8,180.95,177.47,179.99,4339
2019-05-16,179.4,179.99,176.7,178.05,16618
2019-05-17,180.76,180.76,176.12,177.67,4544
2019-05-20,178.05,178.05,166.44,171.86,25942
2019-05-21,170.31,170.31,165.86,165.86,20515
2019-05-22,162.57,168.96,156.76,166.44,42026
